hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,0,90,2015,July,28,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143.0,,0,Contract,119.25,0,0,Check-Out,2015-07-16,Tracy Johnson,TJohnson85@hotmail.com,544-165-5069,************1563,39,c38afab3d5b77b12993da7530a2a3039
Resort Hotel,0,366,2015,July,28,9,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,134.73,0,0,Check-Out,2015-07-16,Mark Cox MD,MarkMD62@mail.com,515-974-2223,************8211,57,e8232a7e00f7a60a51a3d0278efe8177
Resort Hotel,0,249,2015,July,28,9,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.0,0,1,Check-Out,2015-07-16,Brooke Martin,BMartin@aol.com,188-464-0257,************4539,27,4d2b4750af8683b1964891953ab9a515
Resort Hotel,1,69,2015,July,28,9,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,118.13,0,2,Canceled,2015-05-13,Victoria Vargas,Vargas.Victoria86@mail.com,157-480-0120,************4334,40,1d9cc6485536de1300db677e11e67496
Resort Hotel,0,10,2015,July,28,10,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,131.0,0,0,Check-Out,2015-07-11,Amanda Johnson,Amanda_Johnson30@att.com,660-317-3148,************7967,60,7a7941b9c65d5e1935d6671313145df6
Resort Hotel,0,22,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,2015-07-12,Kevin Wu,Kevin.Wu@xfinity.com,841-768-8185,************7687,63,963e3dafc31b0775919d260a0d011af3
Resort Hotel,0,91,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Check-Out,2015-07-12,Thomas Johnson,TJohnson28@mail.com,366-028-0992,************3010,17,0b3d10fa00723bf3b0badc9903363f28
Resort Hotel,0,23,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.0,0,0,Check-Out,2015-07-12,Jamie Smith,JSmith@gmail.com,657-992-2925,************1377,59,7729977f54770dd8b751742c8b5b840c
Resort Hotel,0,11,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.5,0,1,Check-Out,2015-07-12,Brianna Montgomery,Montgomery.Brianna@xfinity.com,720-949-2293,************9305,25,8f388962e482022568b5d7beb88d3364
Resort Hotel,0,3,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,1,Check-Out,2015-07-12,Marie Sullivan,MarieSullivan@yahoo.com,514-614-7652,************5579,33,e6a2207f17ba418308ebe9522f55cd78
Resort Hotel,0,13,2015,July,28,10,0,2,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,185.0,1,1,Check-Out,2015-07-12,Aaron Miller,Aaron_Miller@hotmail.com,172-367-8367,************5513,46,4cb1c376520ef7ed49bba3d5160a5517
Resort Hotel,0,108,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,87.3,0,2,Check-Out,2015-07-12,Roy Murphy,RMurphy52@yahoo.com,231-300-5662,************7716,24,952348267f26a087eede9e4f82ae6e06
Resort Hotel,0,91,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Check-Out,2015-07-12,Catherine Chan DDS,Catherine_DDS@comcast.net,289-972-2718,************3929,37,b04537f966ebbcbb6ad6e0607e357f43
Resort Hotel,0,37,2015,July,28,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,,0,Transient,120.0,0,1,Check-Out,2015-07-13,Amy Khan,Amy.Khan@zoho.com,525-397-8737,************7377,46,458ef6caf9241e7e62dce3e8bb19f7a9
Resort Hotel,0,21,2015,July,28,10,1,2,2,0.0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,98.0,0,1,Check-Out,2015-07-13,Joshua Sullivan,Joshua_Sullivan@comcast.net,151-760-5294,************5389,36,caf230ad963cd71f6e18ec83802043ed
Resort Hotel,0,106,2015,July,28,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.3,0,2,Check-Out,2015-07-13,Brooke Mccarty,Brooke.Mccarty@protonmail.com,679-028-8706,************9589,33,b307033c47b2790a577583e6915486e5
Resort Hotel,0,30,2015,July,28,10,2,2,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14,Kelsey Herman,Herman.Kelsey34@mail.com,975-614-7112,************1538,28,972ac7476d7d790c85910a8e0b3eabb0
Resort Hotel,0,30,2015,July,28,10,2,2,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14,Dakota Ponce,DakotaPonce45@yandex.com,909-908-7981,************6436,58,8572ae14ad8befc08113c0465f096e68
Resort Hotel,1,51,2015,July,28,10,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2015-06-29,Dawn Frost,Frost.Dawn@verizon.com,335-002-8727,************8391,26,c99ccf6f3cffc005611dcde6f7de6b12
Resort Hotel,0,79,2015,July,28,10,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,2,Check-Out,2015-07-15,Cynthia Meadows,CMeadows@hotmail.com,479-770-5950,************3037,34,7af254f67e8370befc49a28325e9a9a4
Resort Hotel,0,21,2015,July,28,10,2,3,2,0.0,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,165.0,1,3,Check-Out,2015-07-15,Patrick Wood,Patrick.W@mail.com,595-110-6891,************3555,32,db00b427f70f80520b3566efd2bd7f40
Resort Hotel,0,35,2015,July,28,10,2,3,2,2.0,0,BB,EST,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,149.4,0,0,Check-Out,2015-07-15,Patricia Green,Green.Patricia@aol.com,554-568-3298,************9086,45,4a758764335707b5c9e56f7c25646016
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,106.84,1,2,Check-Out,2015-07-17,Diane Brown,Diane_B@xfinity.com,775-172-3008,************8666,65,dc21da12a3ee37e892c0a98c69f7299e
Resort Hotel,0,31,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,161.0,1,1,Check-Out,2015-07-17,Michael Gibson,MGibson36@hotmail.com,251-345-2664,************2795,73,75d519b841b78968e75b46ea3a5d6b7b
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,134.43,0,2,Check-Out,2015-07-17,Christopher Daniel,Christopher_D99@yahoo.com,489-846-4333,************7831,50,73ea885035dfb95fe8f74745d23aab78
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,144.43,1,2,Check-Out,2015-07-17,Brandon Beck,Brandon_B51@xfinity.com,342-274-5500,************3383,51,a6b9cad10b039f1ae85b334a4aab2490
Resort Hotel,0,44,2015,July,28,10,2,5,1,0.0,0,HB,RUS,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,244.0,,0,Transient,152.0,0,0,Check-Out,2015-07-17,Jesse Salazar,Jesse.S@yandex.com,636-161-4607,************7184,45,878681008126553a4aa3efce20a596fb
Resort Hotel,0,34,2015,July,28,10,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,125.54,0,3,Check-Out,2015-07-17,Faith Davis,FaithDavis@yahoo.com,400-009-5678,************5276,32,58e0c3de4c9c59e6470e96fa8c451972
Resort Hotel,0,87,2015,July,28,10,2,5,2,1.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5.0,,0,Transient,133.83,0,2,Check-Out,2015-07-17,Richard Ferguson,RFerguson@protonmail.com,907-285-6596,************2049,17,c1ecc0281eeb9b842e5db94f951ebc4f
Resort Hotel,0,11,2015,July,28,10,2,6,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,159.75,1,0,Check-Out,2015-07-18,Jimmy Burch,Jimmy.Burch21@yahoo.com,845-796-0670,************6133,53,b30546c023f83f58ad49244b40bc4d45
Resort Hotel,0,115,2015,July,28,10,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,2,Check-Out,2015-07-19,Kyle Singh,Singh_Kyle@hotmail.com,534-089-2176,************9515,26,3b437f7f5f5e074beac3b7e4810c025f
Resort Hotel,0,86,2015,July,28,10,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,112.2,0,0,Check-Out,2015-07-20,Tammy Hill,Hill_Tammy@zoho.com,296-377-6859,************8672,43,7b7eed0e7dba90b279c700792fd12428
Resort Hotel,0,41,2015,July,28,10,4,7,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,110.6,0,0,Check-Out,2015-07-21,Teresa Parrish,Parrish_Teresa@gmail.com,999-248-4556,************7710,29,8014658c3b367b0f8d8cfb8dfbb91307
Resort Hotel,0,32,2015,July,28,10,4,9,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,105.9,0,0,Check-Out,2015-07-23,Mrs. Shannon Riggs,Riggs.Mrs.@mail.com,811-761-4010,************1148,48,386190777e9d2123c3fb92751e2b69d1
Resort Hotel,0,34,2015,July,28,10,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,95.27,0,3,Check-Out,2015-07-17,Cody Smith,Smith.Cody@comcast.net,267-910-2501,************4136,67,8d346050cc3d03789c4100338008504b
Resort Hotel,0,34,2015,July,28,10,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,108.83,0,1,Check-Out,2015-07-17,Stephen Dickerson,Stephen_Dickerson@att.com,139-462-8029,************2092,43,9a33ba543fef80f3c64df4fd92c27221
Resort Hotel,1,100,2015,July,28,11,2,3,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,,0,Transient,153.96,0,0,Canceled,2015-05-29,Kimberly Olson,Kimberly.Olson@xfinity.com,995-876-8158,************7967,45,052132297bb8469a426a9a1ec2a99cd3
Resort Hotel,0,44,2015,July,28,11,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0,Check-Out,2015-07-16,Ashley Smith,Smith.Ashley45@gmail.com,762-466-8907,************1444,30,0bd8cccbac47f762152e34a160fa8602
Resort Hotel,0,304,2015,July,28,11,2,4,2,0.0,1,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,90.67,0,1,Check-Out,2015-07-17,Alec Johnson,Alec.Johnson67@yahoo.com,328-233-6698,************3622,29,9acbbf8011771d029b2f88e093b8174b
Resort Hotel,1,36,2015,July,28,11,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.67,0,0,Canceled,2015-06-08,Jasmin Schultz,Jasmin.Schultz@outlook.com,880-452-9834,************8319,40,fb600c2a93106678edfca6e7da7ff591
Resort Hotel,0,117,2015,July,28,11,2,4,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,144.4,0,1,Check-Out,2015-07-17,Henry Atkins,HAtkins@mail.com,789-073-1989,************3857,56,12b665fdf934923cd6fbcb29e98311d7
Resort Hotel,0,70,2015,July,28,11,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,99.5,1,2,Check-Out,2015-07-17,Stephen Banks,Stephen.B83@gmail.com,810-088-3060,************5829,80,899b40ea59cfb7008541046ef30ef49e
Resort Hotel,0,110,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,139.4,0,1,Check-Out,2015-07-18,Ashley Vasquez,Ashley_Vasquez@yandex.com,354-402-0741,************9359,38,92a45d48293f8cc9551eb22c40e01cb2
Resort Hotel,1,109,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Canceled,2015-04-22,Michael Cline,Michael.C@mail.com,549-770-1668,************4140,58,48d790ced025ac4a0f7abc8a1c1e296a
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,89.97,0,1,Check-Out,2015-07-15,Craig Oconnor,Oconnor_Craig@verizon.com,954-933-8330,************6956,49,ad87aeec24b8d4341b812748841ae6b0
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-15,Michael Johnson,Michael.Johnson@outlook.com,122-626-4644,************7241,46,86168a45471b58b70b2c0dd5d9e65c41
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-15,James Jacobs,JJacobs70@hotmail.com,409-257-4183,************6248,63,d806b80dd93ce073355d001d16a03e45
Resort Hotel,0,0,2015,July,28,11,0,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,123.0,0,0,Check-Out,2015-07-12,Zachary Kelly,Zachary_Kelly@yandex.com,812-444-6462,************4187,53,795a18be15c80f9d91ec0dad6835683e
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,144.9,0,1,Check-Out,2015-07-12,Raymond Hawkins,Raymond_Hawkins@verizon.com,461-154-1148,************4807,75,24f7a78be1d63d431adc968feae1afaf
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,153.0,0,0,Check-Out,2015-07-12,Phillip Allen,Phillip_A@att.com,617-143-2263,************3693,17,965b64c2a0ef9b98f98d9fc0d5a07187
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,1,Check-Out,2015-07-12,Adam Day,AdamDay@mail.com,241-688-1550,************6428,56,96e0970ef06428751d58f4d5cd0ba850
Resort Hotel,0,84,2015,July,28,11,1,1,2,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,113.0,0,Transient,100.0,1,0,Check-Out,2015-07-13,Lisa Morgan,LMorgan@hotmail.com,645-017-6780,************3449,31,c419ef2453e083bb0f0a3b37159f9fed
Resort Hotel,0,71,2015,July,28,11,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,65.5,0,0,Check-Out,2015-07-13,Brian Williams,Williams.Brian@comcast.net,860-802-1878,************4307,17,d98f5c3a5a832203f02f7ff4b02e8c13
Resort Hotel,0,16,2015,July,28,11,1,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,123.0,0,1,Check-Out,2015-07-13,Dr. Stephanie Martinez,Dr._Martinez@hotmail.com,944-834-8960,************3751,58,dc2329dfca02ba7fa5e3037e21cbd5b4
Resort Hotel,0,54,2015,July,28,11,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-14,James Bentley,James_Bentley@xfinity.com,774-521-8062,************5020,38,49cd7212a5fdf703ddee472e2a7c6393
Resort Hotel,0,8,2015,July,28,11,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,0,Check-Out,2015-07-14,Jessica Day,Jessica.Day@yahoo.com,955-149-9915,************8897,45,5c20f2672e2c59b28f070707f7e1d56d
Resort Hotel,0,36,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,104.68,1,0,Check-Out,2015-07-18,Douglas Cordova MD,Douglas.MD@protonmail.com,159-873-7113,************2581,35,1eaac71e1c190c4739fe7caa33adf9e5
Resort Hotel,0,40,2015,July,28,11,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,166.0,0,0,Check-Out,2015-07-18,Anthony Stein,Anthony_Stein43@comcast.net,929-530-7861,************5577,46,9856fed3ff9effa2de0696059e1b481f
Resort Hotel,1,59,2015,July,28,11,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,111.25,0,2,Canceled,2015-05-19,Michael Reed,MReed19@protonmail.com,345-673-4058,************9309,36,fa22767b7fc1c4f104422edb29607aa7
Resort Hotel,0,79,2015,July,28,11,2,6,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,213.75,0,0,Check-Out,2015-07-19,Tina Andrews,Tina_Andrews@aol.com,158-054-6096,************8759,58,9bee9c5d1c43e3df08e0f67edad9bc86
Resort Hotel,0,32,2015,July,28,11,4,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,178.0,1,0,Check-Out,2015-07-21,Peggy Woods,Woods_Peggy@mail.com,293-514-6149,************3253,48,58e25aa26d481ec87b528accbdf4ab56
Resort Hotel,0,110,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,113.9,0,1,Check-Out,2015-07-18,Lucas Davis,Davis.Lucas@mail.com,203-046-2797,************3971,29,bdac20b4f07260e073a2282d0be967e3
Resort Hotel,0,33,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,129.29,1,0,Check-Out,2015-07-18,Natasha Blankenship,NBlankenship@aol.com,776-972-7584,************1509,24,a978eaa62b23c9e240adb1e29e556018
Resort Hotel,0,53,2015,July,29,12,1,0,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,153.0,1,0,Check-Out,2015-07-13,Allison Jimenez,Allison_J76@gmail.com,898-848-5580,************8095,28,d9bf04b6ac86c2dd2fb8cb187cc9c9d7
Resort Hotel,0,2,2015,July,29,12,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.0,1,2,Check-Out,2015-07-13,Tonya Taylor,TonyaTaylor81@outlook.com,709-065-1399,************3483,69,a1aaaad0475b05b94ab906efba8fd118
Resort Hotel,0,8,2015,July,29,12,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,169.0,1,2,Check-Out,2015-07-18,Jennifer Higgins,Higgins.Jennifer@yandex.com,669-803-3888,************6969,26,77aac8c2d2f2307db32e516ee85446e2
Resort Hotel,1,72,2015,July,29,12,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,93.0,0,2,Canceled,2015-05-12,Glenn Love,Love_Glenn33@zoho.com,185-118-9346,************4196,51,67cb4b7118eec67eb84f8d35cee94d22
Resort Hotel,0,12,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.29,0,0,Check-Out,2015-07-19,Joshua Salinas,Salinas.Joshua32@aol.com,292-065-4807,************1428,57,032befd258638573a965b15a90360b1a
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1,Check-Out,2015-07-19,Jennifer Allen,JAllen93@yahoo.com,599-009-6464,************1622,62,0084579b97f1b2bf50475889d1419765
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,0,1,Check-Out,2015-07-12,Mary Daniels,Mary_D@comcast.net,356-149-7780,************9366,49,65a29531642b256b6c1f960661b79009
Resort Hotel,0,34,2015,July,29,12,2,5,2,0.0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,156.0,,0,Transient,149.0,0,1,Check-Out,2015-07-19,Katelyn Mendoza,Katelyn_Mendoza@outlook.com,856-983-3492,************2302,38,5f13d02c289ed3587078c6483bbed586
Resort Hotel,1,58,2015,July,29,12,2,5,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,164.57,0,1,Canceled,2015-06-29,Derrick Snyder,Snyder_Derrick@outlook.com,661-734-9784,************9139,43,a31648be728e630452907e86f0e17c90
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Contract,107.0,0,0,Check-Out,2015-07-19,Thomas Watkins,Thomas_Watkins52@yandex.com,382-722-2380,************2430,53,2372112e92ecbd85d753323dfc4021fd
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,1,2,Check-Out,2015-07-19,Timothy Pierce,Pierce_Timothy86@verizon.com,912-002-7378,************3201,51,782aa4d4c107a2d2436daf2676943d72
Resort Hotel,0,116,2015,July,29,12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,119.25,0,0,Check-Out,2015-07-19,Gregory Green,Gregory_Green32@comcast.net,191-347-7868,************7236,67,1c22c1aaafa7b624d2f3df5a53e32b5b
Resort Hotel,0,31,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0,Check-Out,2015-07-19,Taylor Gordon,TaylorGordon94@zoho.com,458-613-5796,************2456,62,ce28632ab0d2abfc487581c946ab1bf5
Resort Hotel,1,51,2015,July,29,12,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,105.71,0,0,Canceled,2015-07-03,Adam Blackwell,Adam.B77@yahoo.com,221-635-5515,************8772,41,d20c76eec50a98e7f0a592ef265af0e7
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1,Check-Out,2015-07-19,Arthur Evans,Arthur_Evans@comcast.net,771-489-6681,************6974,31,813eff3e508d72996fe5dd8f689034e4
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,144.43,1,2,Check-Out,2015-07-19,Hunter Adkins,Hunter_Adkins97@att.com,378-088-8124,************7836,59,3bff8e7bea63017e049bc53a0e49699e
Resort Hotel,1,97,2015,July,29,12,3,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.0,0,1,Canceled,2015-06-19,Kyle Brown,Kyle_Brown@verizon.com,794-954-2976,************3719,58,72aaf60f8c8800711045e98f4040fb6e
Resort Hotel,0,12,2015,July,29,12,4,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,148.3,1,2,Check-Out,2015-07-21,Rebecca Pittman,Rebecca_P@yandex.com,253-746-5468,************3124,61,70cbbec88ebae1c5401d9439430ddb0d
Resort Hotel,0,64,2015,July,29,12,4,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,125.22,0,1,Check-Out,2015-07-21,Mrs. Peggy Martinez DVM,Mrs.DVM54@outlook.com,388-997-8210,************1232,29,a2bcc9d54556602ee410eb73d99b03dd
Resort Hotel,0,31,2015,July,29,12,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0,Check-Out,2015-07-23,Rachel Dillon,Rachel_D@aol.com,948-815-9694,************7515,70,411d2e5b6d93c2ec70e1b8adf57eee84
Resort Hotel,0,59,2015,July,29,12,4,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,130.0,1,1,Check-Out,2015-07-23,Nancy White,NancyWhite@att.com,463-553-9686,************9376,45,e9aff85a4350f56affebf521cab7e279
Resort Hotel,1,55,2015,July,29,12,4,10,2,10.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,8.0,,0,Contract,133.16,0,1,No-Show,2015-07-12,Jamie Ramirez,Ramirez_Jamie22@aol.com,268-823-5667,************7600,43,9b89863d8bd73c9f9874b567423e2f83
Resort Hotel,0,81,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,78.84,0,0,Check-Out,2015-07-19,Maxwell Adams,Adams_Maxwell@outlook.com,748-235-2793,************6352,56,ba2de24f9fa954e15d262b90ea1aadb5
