hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,0,21,2015,July,28,10,1,2,2,0.0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,98.0,0,1,Check-Out,2015-07-13,Joshua Sullivan,Joshua_Sullivan@comcast.net,151-760-5294,************5389,36,32e1b2cfbdec573660aeb3aa2f386bd9
Resort Hotel,0,106,2015,July,28,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.3,0,2,Check-Out,2015-07-13,Brooke Mccarty,Brooke.Mccarty@protonmail.com,679-028-8706,************9589,33,f6c5701a2c7d75fb12582d8454d92a58
Resort Hotel,0,30,2015,July,28,10,2,2,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14,Kelsey Herman,Herman.Kelsey34@mail.com,975-614-7112,************1538,28,54c3115ebf0559c34e3cfa19395e5ca1
Resort Hotel,0,30,2015,July,28,10,2,2,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14,Dakota Ponce,DakotaPonce45@yandex.com,909-908-7981,************6436,58,211db0185de80c669bf4d9dcea3ebaad
Resort Hotel,1,51,2015,July,28,10,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2015-06-29,Dawn Frost,Frost.Dawn@verizon.com,335-002-8727,************8391,26,abc721876824adc3f295764070ddf279
Resort Hotel,0,79,2015,July,28,10,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,2,Check-Out,2015-07-15,Cynthia Meadows,CMeadows@hotmail.com,479-770-5950,************3037,34,088fb97ced6f4dc125c84bf87f4bd8f5
Resort Hotel,0,21,2015,July,28,10,2,3,2,0.0,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,165.0,1,3,Check-Out,2015-07-15,Patrick Wood,Patrick.W@mail.com,595-110-6891,************3555,32,4aba75f98df2b37cd4f07d4531f6af6f
Resort Hotel,0,35,2015,July,28,10,2,3,2,2.0,0,BB,EST,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,149.4,0,0,Check-Out,2015-07-15,Patricia Green,Green.Patricia@aol.com,554-568-3298,************9086,45,4639c43dfdd65bd26592cf7751de716d
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,106.84,1,2,Check-Out,2015-07-17,Diane Brown,Diane_B@xfinity.com,775-172-3008,************8666,65,fe16145bda5228aa363471869ca2f140
Resort Hotel,0,31,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,161.0,1,1,Check-Out,2015-07-17,Michael Gibson,MGibson36@hotmail.com,251-345-2664,************2795,73,de29f5403017642de2aadcfa67d16c8f
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,134.43,0,2,Check-Out,2015-07-17,Christopher Daniel,Christopher_D99@yahoo.com,489-846-4333,************7831,50,9252b95687e50f8653f797bdc0973d13
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,144.43,1,2,Check-Out,2015-07-17,Brandon Beck,Brandon_B51@xfinity.com,342-274-5500,************3383,51,3bf786d8ab66a8936be99a7f9dc5c0ec
Resort Hotel,0,44,2015,July,28,10,2,5,1,0.0,0,HB,RUS,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,244.0,,0,Transient,152.0,0,0,Check-Out,2015-07-17,Jesse Salazar,Jesse.S@yandex.com,636-161-4607,************7184,45,215a2b026b9cdc3776cb36bdc5bf6e63
Resort Hotel,0,34,2015,July,28,10,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,125.54,0,3,Check-Out,2015-07-17,Faith Davis,FaithDavis@yahoo.com,400-009-5678,************5276,32,ce4e0aa556506a1c61ad304154d57850
Resort Hotel,0,87,2015,July,28,10,2,5,2,1.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5.0,,0,Transient,133.83,0,2,Check-Out,2015-07-17,Richard Ferguson,RFerguson@protonmail.com,907-285-6596,************2049,17,68792438e8e7aae34eff545709369436
Resort Hotel,0,11,2015,July,28,10,2,6,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,159.75,1,0,Check-Out,2015-07-18,Jimmy Burch,Jimmy.Burch21@yahoo.com,845-796-0670,************6133,53,9bf8dbd2fcc0152a5a458698ca94ef62
Resort Hotel,0,115,2015,July,28,10,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,2,Check-Out,2015-07-19,Kyle Singh,Singh_Kyle@hotmail.com,534-089-2176,************9515,26,d38d5e793308e4f1928b0f535c12aff8
Resort Hotel,0,86,2015,July,28,10,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,112.2,0,0,Check-Out,2015-07-20,Tammy Hill,Hill_Tammy@zoho.com,296-377-6859,************8672,43,a07c854afcec29fc90bab08e10dc9d05
Resort Hotel,0,41,2015,July,28,10,4,7,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,110.6,0,0,Check-Out,2015-07-21,Teresa Parrish,Parrish_Teresa@gmail.com,999-248-4556,************7710,29,995e526f1f3be28d1c683feaddd9422a
Resort Hotel,0,32,2015,July,28,10,4,9,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,105.9,0,0,Check-Out,2015-07-23,Mrs. Shannon Riggs,Riggs.Mrs.@mail.com,811-761-4010,************1148,48,b0dd74233890ace38cb035e97c8de612
Resort Hotel,0,34,2015,July,28,10,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,95.27,0,3,Check-Out,2015-07-17,Cody Smith,Smith.Cody@comcast.net,267-910-2501,************4136,67,5323eaa33fa71d546e0be1f1d537211b
Resort Hotel,0,34,2015,July,28,10,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,108.83,0,1,Check-Out,2015-07-17,Stephen Dickerson,Stephen_Dickerson@att.com,139-462-8029,************2092,43,08559dda18e5beaad022928ab3e5c58e
Resort Hotel,1,100,2015,July,28,11,2,3,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,,0,Transient,153.96,0,0,Canceled,2015-05-29,Kimberly Olson,Kimberly.Olson@xfinity.com,995-876-8158,************7967,45,a73ae0a26cc8a765ceeb38df37687d9a
Resort Hotel,0,44,2015,July,28,11,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0,Check-Out,2015-07-16,Ashley Smith,Smith.Ashley45@gmail.com,762-466-8907,************1444,30,f1803ef29b487e694a6bdfc85dae927f
Resort Hotel,0,304,2015,July,28,11,2,4,2,0.0,1,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,90.67,0,1,Check-Out,2015-07-17,Alec Johnson,Alec.Johnson67@yahoo.com,328-233-6698,************3622,29,3ea22388172f24330cce69bef59048d6
Resort Hotel,1,36,2015,July,28,11,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.67,0,0,Canceled,2015-06-08,Jasmin Schultz,Jasmin.Schultz@outlook.com,880-452-9834,************8319,40,7e9be6e972f5e201def0e8634b331d6a
Resort Hotel,0,117,2015,July,28,11,2,4,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,144.4,0,1,Check-Out,2015-07-17,Henry Atkins,HAtkins@mail.com,789-073-1989,************3857,56,3c88c9ead3b0aa7e43350c88ae6c0386
Resort Hotel,0,70,2015,July,28,11,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,99.5,1,2,Check-Out,2015-07-17,Stephen Banks,Stephen.B83@gmail.com,810-088-3060,************5829,80,2d2a7698f026d6e3339a1f1081c9ba94
Resort Hotel,0,110,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,139.4,0,1,Check-Out,2015-07-18,Ashley Vasquez,Ashley_Vasquez@yandex.com,354-402-0741,************9359,38,dc47d01354acd2f654bb68d0792e83ec
Resort Hotel,1,109,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Canceled,2015-04-22,Michael Cline,Michael.C@mail.com,549-770-1668,************4140,58,09fc7dae1193e0ea981e1850a4669341
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,89.97,0,1,Check-Out,2015-07-15,Craig Oconnor,Oconnor_Craig@verizon.com,954-933-8330,************6956,49,e2817a3234e42a5308728736e1fa3059
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-15,Michael Johnson,Michael.Johnson@outlook.com,122-626-4644,************7241,46,a80d8e875db15d59d2938fd2e7fb62b5
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-15,James Jacobs,JJacobs70@hotmail.com,409-257-4183,************6248,63,fbab74648e732dd4b6395d72520357ad
Resort Hotel,0,0,2015,July,28,11,0,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,123.0,0,0,Check-Out,2015-07-12,Zachary Kelly,Zachary_Kelly@yandex.com,812-444-6462,************4187,53,82f45628770fc66a90a8ee737aca8743
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,144.9,0,1,Check-Out,2015-07-12,Raymond Hawkins,Raymond_Hawkins@verizon.com,461-154-1148,************4807,75,216b6c34fa50a62a153bb0fea339cb3d
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,153.0,0,0,Check-Out,2015-07-12,Phillip Allen,Phillip_A@att.com,617-143-2263,************3693,17,b55ac4748f352e3d19be023a27b90f11
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,1,Check-Out,2015-07-12,Adam Day,AdamDay@mail.com,241-688-1550,************6428,56,7d3d180003559a83e814a87700ce770e
Resort Hotel,0,84,2015,July,28,11,1,1,2,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,113.0,0,Transient,100.0,1,0,Check-Out,2015-07-13,Lisa Morgan,LMorgan@hotmail.com,645-017-6780,************3449,31,cdd38c98bba31793f5e9d06d08001a8b
Resort Hotel,0,71,2015,July,28,11,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,65.5,0,0,Check-Out,2015-07-13,Brian Williams,Williams.Brian@comcast.net,860-802-1878,************4307,17,3a139c7ef21fa735a207a1db6bddee32
Resort Hotel,0,16,2015,July,28,11,1,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,123.0,0,1,Check-Out,2015-07-13,Dr. Stephanie Martinez,Dr._Martinez@hotmail.com,944-834-8960,************3751,58,86341d95fc2a20b6876efe94c390b488
Resort Hotel,0,54,2015,July,28,11,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-14,James Bentley,James_Bentley@xfinity.com,774-521-8062,************5020,38,89d8cc02ffb61bd76271ffbe850cbdb1
Resort Hotel,0,8,2015,July,28,11,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,0,Check-Out,2015-07-14,Jessica Day,Jessica.Day@yahoo.com,955-149-9915,************8897,45,c465370a4616b6b423c58fdf0543b0c7
Resort Hotel,0,36,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,104.68,1,0,Check-Out,2015-07-18,Douglas Cordova MD,Douglas.MD@protonmail.com,159-873-7113,************2581,35,83fac49aad64d39599e946f9c80ae1a4
Resort Hotel,0,40,2015,July,28,11,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,166.0,0,0,Check-Out,2015-07-18,Anthony Stein,Anthony_Stein43@comcast.net,929-530-7861,************5577,46,0eb01bf2e362d118ab5b54e2ae9eba42
Resort Hotel,1,59,2015,July,28,11,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,111.25,0,2,Canceled,2015-05-19,Michael Reed,MReed19@protonmail.com,345-673-4058,************9309,36,b998749de806f3d7c45ab5ae3a2888ad
Resort Hotel,0,79,2015,July,28,11,2,6,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,213.75,0,0,Check-Out,2015-07-19,Tina Andrews,Tina_Andrews@aol.com,158-054-6096,************8759,58,ab211fe956e3c208be8f69431e98eb7e
Resort Hotel,0,32,2015,July,28,11,4,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,178.0,1,0,Check-Out,2015-07-21,Peggy Woods,Woods_Peggy@mail.com,293-514-6149,************3253,48,aa1394945394eac2059fc57668067d06
Resort Hotel,0,110,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,113.9,0,1,Check-Out,2015-07-18,Lucas Davis,Davis.Lucas@mail.com,203-046-2797,************3971,29,9f4c894595007627e6b4b1067ea54643
Resort Hotel,0,33,2015,July,28,11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,129.29,1,0,Check-Out,2015-07-18,Natasha Blankenship,NBlankenship@aol.com,776-972-7584,************1509,24,eac73ee3f9c9d433388bc87fcd07a233
Resort Hotel,0,53,2015,July,29,12,1,0,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,153.0,1,0,Check-Out,2015-07-13,Allison Jimenez,Allison_J76@gmail.com,898-848-5580,************8095,28,8a5a05d945a7c277eb97d94ba073313f
Resort Hotel,0,2,2015,July,29,12,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.0,1,2,Check-Out,2015-07-13,Tonya Taylor,TonyaTaylor81@outlook.com,709-065-1399,************3483,69,b2e3c8463a3cb07c85b8d7328f7a2376
Resort Hotel,0,8,2015,July,29,12,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,169.0,1,2,Check-Out,2015-07-18,Jennifer Higgins,Higgins.Jennifer@yandex.com,669-803-3888,************6969,26,0ac68627461eeeac172ba0c772c52f1f
Resort Hotel,1,72,2015,July,29,12,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,93.0,0,2,Canceled,2015-05-12,Glenn Love,Love_Glenn33@zoho.com,185-118-9346,************4196,51,93e2c415b5c08549a0284052570d81d1
Resort Hotel,0,12,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.29,0,0,Check-Out,2015-07-19,Joshua Salinas,Salinas.Joshua32@aol.com,292-065-4807,************1428,57,889c32df38f2a61e0b65cf0ed57a93ae
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1,Check-Out,2015-07-19,Jennifer Allen,JAllen93@yahoo.com,599-009-6464,************1622,62,26b776424990bdeaa1e18c0d5cd2e75b
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,0,1,Check-Out,2015-07-12,Mary Daniels,Mary_D@comcast.net,356-149-7780,************9366,49,0a3249341193864f861280c0eaa3ee39
Resort Hotel,0,34,2015,July,29,12,2,5,2,0.0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,156.0,,0,Transient,149.0,0,1,Check-Out,2015-07-19,Katelyn Mendoza,Katelyn_Mendoza@outlook.com,856-983-3492,************2302,38,c01f087b3784205675a663dd1dc2b0d9
Resort Hotel,1,58,2015,July,29,12,2,5,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,164.57,0,1,Canceled,2015-06-29,Derrick Snyder,Snyder_Derrick@outlook.com,661-734-9784,************9139,43,2fcd7d99d410722130ff131788e4c2f8
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Contract,107.0,0,0,Check-Out,2015-07-19,Thomas Watkins,Thomas_Watkins52@yandex.com,382-722-2380,************2430,53,ee34b9addcaaa37aabb9cb562ff0c9c9
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,1,2,Check-Out,2015-07-19,Timothy Pierce,Pierce_Timothy86@verizon.com,912-002-7378,************3201,51,8354c7fbb95bcb0664c2eb64807bf6a7
Resort Hotel,0,116,2015,July,29,12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,119.25,0,0,Check-Out,2015-07-19,Gregory Green,Gregory_Green32@comcast.net,191-347-7868,************7236,67,b9934208468972d8a8418439e2449681
Resort Hotel,0,31,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0,Check-Out,2015-07-19,Taylor Gordon,TaylorGordon94@zoho.com,458-613-5796,************2456,62,09e546cb31826812e1e2d8f654ea7b46
Resort Hotel,1,51,2015,July,29,12,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,105.71,0,0,Canceled,2015-07-03,Adam Blackwell,Adam.B77@yahoo.com,221-635-5515,************8772,41,556ae05e036ab89f626c0a2572f27596
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1,Check-Out,2015-07-19,Arthur Evans,Arthur_Evans@comcast.net,771-489-6681,************6974,31,092796520c8f7d0ebc7209d74d4e864b
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,144.43,1,2,Check-Out,2015-07-19,Hunter Adkins,Hunter_Adkins97@att.com,378-088-8124,************7836,59,71f925d9d658cf17d9abe43edea7f052
Resort Hotel,1,97,2015,July,29,12,3,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.0,0,1,Canceled,2015-06-19,Kyle Brown,Kyle_Brown@verizon.com,794-954-2976,************3719,58,bbf334de442c56e3ae20399264e07dae
Resort Hotel,0,12,2015,July,29,12,4,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,148.3,1,2,Check-Out,2015-07-21,Rebecca Pittman,Rebecca_P@yandex.com,253-746-5468,************3124,61,c1aaa5803c6c0d7eb095b3386a2a80d9
Resort Hotel,0,64,2015,July,29,12,4,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,125.22,0,1,Check-Out,2015-07-21,Mrs. Peggy Martinez DVM,Mrs.DVM54@outlook.com,388-997-8210,************1232,29,74f30e02fc2c2a0578c25e0d27210514
Resort Hotel,0,31,2015,July,29,12,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0,Check-Out,2015-07-23,Rachel Dillon,Rachel_D@aol.com,948-815-9694,************7515,70,fc7ed12ff1690739f4c5f10a5754591d
Resort Hotel,0,59,2015,July,29,12,4,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,130.0,1,1,Check-Out,2015-07-23,Nancy White,NancyWhite@att.com,463-553-9686,************9376,45,e948fa8e92804c8bd1cd2d30055f352a
Resort Hotel,1,55,2015,July,29,12,4,10,2,10.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,8.0,,0,Contract,133.16,0,1,No-Show,2015-07-12,Jamie Ramirez,Ramirez_Jamie22@aol.com,268-823-5667,************7600,43,6a56176c92ed778aa82b950e9b6cd001
Resort Hotel,0,81,2015,July,29,12,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,78.84,0,0,Check-Out,2015-07-19,Maxwell Adams,Adams_Maxwell@outlook.com,748-235-2793,************6352,56,3a30f20af5b0f66812d4c90a134c459e
Resort Hotel,0,1,2015,July,29,12,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,80.1,0,0,Check-Out,2015-07-13,Donald Hamilton,DHamilton@zoho.com,377-326-9224,************9307,42,acd5182a0c72b8ec8c8764817ab94412
Resort Hotel,0,34,2015,July,29,12,2,0,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,193.0,0,1,Check-Out,2015-07-14,Ronald Alvarez,Alvarez_Ronald@yandex.com,712-213-1509,************6596,51,d73a1f523f185b9d93701f90c1f8a3cc
Resort Hotel,0,13,2015,July,29,12,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,2015-07-14,John Petersen,John_P@verizon.com,863-704-8985,************8778,65,76d6e3bc0d0d52e4c8926b40b862a77f
Resort Hotel,0,40,2015,July,29,12,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,241.0,,0,Transient,90.71,0,0,Check-Out,2015-07-14,Samuel Nguyen,Samuel.Nguyen23@verizon.com,621-145-7070,************3557,40,7dc96945f98a711c3b0e92bb99500cb8
Resort Hotel,0,1,2015,July,29,12,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240.0,,0,Transient,114.5,0,1,Check-Out,2015-07-14,Justin Carter,JCarter47@mail.com,184-296-7379,************3146,37,babd487b1e834a34a20e46feb5a3a6f4
Resort Hotel,0,34,2015,July,29,12,2,0,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.2,0,1,Check-Out,2015-07-14,Ronald Donovan,RDonovan@verizon.com,303-770-7261,************3876,17,42acd857721e20d0f4fe2f427961e322
Resort Hotel,0,88,2015,July,29,12,2,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,8.0,,0,Contract,79.5,0,0,Check-Out,2015-07-15,Jon Smith DDS,JonDDS@outlook.com,776-802-7867,************8481,37,a03ab576ec300d3d433eca02038167d9
Resort Hotel,0,9,2015,July,29,12,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.9,0,3,Check-Out,2015-07-15,John Miller,JohnMiller90@gmail.com,789-680-3015,************9519,32,06de94824060c9b5dc23c2281970ef16
Resort Hotel,1,24,2015,July,29,12,2,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,128.0,0,0,Canceled,2015-06-22,Charles Taylor,Charles_Taylor@gmail.com,726-694-8069,************3793,26,3839593e11a6fde622665c38d7ab3ed7
Resort Hotel,0,97,2015,July,29,12,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,90.95,0,0,Check-Out,2015-07-16,Bryan Phillips,Bryan.P@aol.com,882-418-3762,************7080,27,75a3ff945670ceb3a0f786e9a71a8098
Resort Hotel,0,60,2015,July,29,12,2,2,2,0.0,1,BB,FIN,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,107.0,0,2,Check-Out,2015-07-16,Gregory Gilbert,GGilbert@yandex.com,662-975-7938,************9238,70,9e3a69eabff186d4e98ae5311a64d50e
Resort Hotel,0,100,2015,July,29,12,2,2,2,2.0,0,BB,CN,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,130.05,1,1,Check-Out,2015-07-16,Linda Henry,Henry.Linda@gmail.com,563-683-3669,************4859,46,7388695cd35f537c9533230340e42023
Resort Hotel,0,50,2015,July,29,12,2,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,123.0,0,0,Check-Out,2015-07-17,Dominique Weber,Dominique.Weber@verizon.com,164-956-4026,************1008,46,80fcc96d9c4460828e19b274da421255
Resort Hotel,1,47,2015,July,29,12,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,103.8,0,0,No-Show,2015-07-12,Brianna Sullivan,Brianna.S86@xfinity.com,851-650-1614,************4355,26,23db0d3909076f83e977d7240d498079
