hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,0,98,2015,July,27,4,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,71.55,1,0,Check-Out,2015-07-07,Noah Bowers,G+nGG5kdIyB7nTJKhswr0WIZfUWg1Vdno9fpWGlMzlbcldkG0HLzHRHIfDEPEervKgZCDxt6/mUtTJXrmiRIozJjE4hAuYyFU48rAMx9LIMmIiZMYXX7smdU8n5l4PRYO/FotSrjwpEfCO+7ufEVluPCjHxpiT0xbl7Y0hqziCJhHcwfi5XNKNUV95rWVUq4rp6dOJTZFYudBboMQpSA4M1Pdpw5L4S8XUjGirK0AcENysukMRN8q7jF89Z14enongvYxmiQeR3qyAsuF9A4uTNHwW+8J4bpuR/XT4w04g25dKosCzSwwVXesumpJUxrgk5zEWhuWzOxjNR7MR3vpA==,773-380-8502,************7381,48,47868588a08ef3a89245a8fa6753fbd4
Resort Hotel,0,92,2015,July,27,4,2,4,1,2.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,96.49,0,2,Check-Out,2015-07-10,Thomas Morales,iR13Kn4FfHH4I8qDMmxr0MNi2HZAHOq3e9qSmTrE1J3NrRp2zsvh2r4QnXB+yIldOgmX4l0snQ9O4hrSXydMIpHV938mcoxkeprLBF37LonJep2dHmZYUaSbPjhBpojp4oDQzLwbJZ6k1sMuIAPS5+efItIGt1kWbrJXIfsKRl3w4kZUPdbF1IxtUhjNe9fuBsWhx48yzg9lF7EkEWaNel+ItMbJvlHk//tsVGNiBz40bKMd+0JqBPDdqj+W9OkF8fNK/By7Diu1yFcAiM0D6G7HseAvs8GYUZr+QwaEhV8SA3J19LH7DDoSLpP2mKtFqyd+1/mBYIO4V5vpftcu2w==,952-506-4281,************6048,46,9075417d4981daceb128bd2549433d9f
Resort Hotel,0,95,2015,July,27,4,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,85.8,1,2,Check-Out,2015-07-10,Christopher Wilson,fjPH6OLLRpXvaomuNSuPxgmIzwEXozkE6uH6L0gX605rvRmCeOQW6xOzaiHk8jOBucK5I2+JtedcsouVMzo6g02tCghjrPJ/morN7J+nFWzJOzd6JTUEB6+wW/bMH1V+2eAeFf607kte6t3G1kcuytCZQpfzy13wWZneYMT9uEjsBsSrlly9cVEuQZbXGSUYApnmzeiHnT0AEmISaKEgvO0xyuq2Y1YvqYzDfH3TJlUKuphd0FuKZBiiYJaGekxxyKGy8dusPtTavKh+k+3jw8jQhMlhsEP9eLiVia8GMWjn/iLxyja0ISt9vPYfNajthzbnQv2nUXlmm0ORcNomVQ==,189-137-7120,************7117,32,17431a83a65ac544c4fe0567e9904361
Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.3,0,1,Check-Out,2015-07-11,Marcus Mitchell,ylBaRPdzC1bDu/3YOxK02YqTW/J4MPGE5rZOTP/Pxfgz+LY9BnU/eIT3aTQklGF8jrdagOSqofeu7C5OdCJpUJpe4Ya0QQZp1N4vbNAaSMQdyywdDTtc12ZCFPvcqE2/wtFFhp5+CbTOpCBwQiXPPH+qV5JMus5ynuqu119EIGefVQsLjIyJu4Q3maflOpGy/6lIWk3njONdIEqjmuzNMKR245o5kqJVAv8kUhklteqf3Bd/UrrFimX1RxJLIYg9DpukV2dzY4RWYFxHLAQQ6/9DUebLejK6tDc3fmSJ0c6iyM2xMcnirawOv9qxGAAtRgxKpCCQyEneXKMNPXG9gA==,496-320-0970,************5645,57,fa2f54fae3f96e4eebef43ac041d5ec2
Resort Hotel,1,26,2015,July,27,4,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,163.0,0,0,Canceled,2015-06-09,Joshua Bailey,FuxAy15IB2icFWS62ifYdO817n9is0noacZetasgqaIL+hJFPWEAz1mY0cuLhnwptpBB+OnN9HJgdOCpirTs858VgQpX33mJOKlxTsnrclcLK0eqLux7N+Xvnn6QiQENbs4pF9RBTItBMH8JNIjpAVJNIokHj/6OKs8n2u6Iq1z4/3lUCyzCBI7MgEaHOj9wvOfQfFG8pOSfVK6n1mj7aHUA3NbYR6td794mSQAtY+Mw5nkucwgnyjLyo7neNfFs01tPv62xs+J2NG5E/aYdcNSfUc+tziTpa3jv6QzMy7O4ZUcMdEqC1ymhIB1vh1VbDHOat0v06Rzn4I6TCYAs3Q==,995-641-6241,************8273,17,6f9a4709339d80fcb6a8e5a3fe3634ad
Resort Hotel,1,73,2015,July,27,4,2,5,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,172.0,0,1,Canceled,2015-05-20,Dennis Weaver,h4HnHcQJ6B0YKQ8PWrdNPzg3LeaCclJ4zMaXeToxgiP3lmG6qNTTx3BwHlRxMcuWAmGqj9h/vDCAmvAWNWVC5f3UbkFyd6cmIcdtjmkuJeGFumKidAXiI2glSTBJ5NZ9pEd3B5dAizXgY12ZITMfpgdxQnpLIefE85/+vS7qo3VmlCBxGP/O7JIhFisYCnlMOEiB0vbj9OFRgDf7A9OgxxINjZ8ecW4rcQ1+Tan5clnt8m6ncQ8Zf9MMmiIb8FfTyLylyO1F+8t+6Ac1yzv+AUdCu27lb7dgjq7Q+i708Pe3kNYn7l/CI/CP/iUd6NCXCz6yNhHYqXdYWkMATMvOLQ==,247-140-1235,************5292,50,404e7e6455f1a759295f6a4f19669efb
Resort Hotel,1,102,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.7,0,1,Canceled,2015-04-22,William Gordon,0tFVuw0FCTG95i1siuxixjavr1VVAemDT7v6SDsJ+gT+BVEofBxlaIpQbhdMbxiGmn6kqQWwSQMGbQVu7yDeNWUAyPAnkgi82Bua0JqJ71TPYwljtds/zMMnXk1Pc8cPIX9PXECX0FzXQSGPXuGzaiQ927oEJ4QrVtE3Zm92Je2S+HnaDUFoSELt3N3uTfJBp4GgHdT/7dj6tAxQur0qkMMy2cwza/Qx1yZGOeV5NJZrtygrpiYoaDizIYW43Tat4aXe37Hnh0TVkqwI5tMDgbtMAhby+Z3AmoR6uOlUtuowTpRE/6xbWY+jVgA+5xB+YbBCQSjQ9zQS43YSC8xD3w==,244-158-4067,************9110,55,38a6d345ce5046c94c4bd834067401fc
Resort Hotel,0,115,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,58.95,0,1,Check-Out,2015-07-11,Nicholas Acosta,jx/mfPN3wafYeq4Yu2LtPstAvdyjVLmP4Bupo3AtOTOS7Ani6Af7nuYfqEH09ub5nUkLHSkEi9o6WbnpLgAFSIARL/baiqOscVbPJK1IuWBisQcJnO+TJDlHAFjV9eTFc3Wv2+G/rP29TXguXYFp72yiFv3F4/6hjcbyJhTrIkkt37WCJAE+hkXiywr78Vx0MJuWY54O+Ew9QaPwx6Ur5JcoUGt7QhuCC/7DCIQAMaYa3YP8c/EOCtcQ7dY+2vYSPsk/sFbF1wfrh7Wmba8xvVyr+anydufsTj457Agaxb4MDr/ynXKnWNkQHirJnuZzqUxGBca8cAReP3ly4FUkxQ==,879-786-1294,************4489,32,7eac9040bccdbb6d6c123b8127a94809
Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,2,Check-Out,2015-07-11,Angel Smith,A5jIqa1CvbrYLMmIQ2s9TaMUvs1ZZoQQ6WPtZFTUDF/2cUqS5RFWWh+1ZQqflhCfKRevFnO0GXPQE309cBDeD273EKbaUluXS5jchcBLv1C2IS1+drCiNk4Jn4SdcLHxn0r2qRFl/dc31+KMyGxryEzvUlna95IqGW3rte703E/0Nq4WhxwOvfRzjVJGDDtqfuebkIsh2Vspi7Pr/yqporBtImQWng279vI77sBdjG9q9NZN7YpRYCdk3e089+iyCPincgEUjkj+c6pYOgTgTkubJF8r6+sD38th+JVRJvGzOwD0AccXivhNlhHgSYl8Tdb4HnYPOIs4xZXbhUzSLA==,777-065-6700,************8689,31,180c1fa60bddadcb350624af7d58402d
Resort Hotel,0,86,2015,July,27,4,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,97.0,0,2,Check-Out,2015-07-11,Rebecca Brooks,ZfsLhrUphal2GUBxI8jRA4JOxbanL4taa2Btsko1hU7m1tIVDBE3aa0IRfnDY9lBrAizcwkwjOa64GiFsG7LTJZeTrfg1otRjvHKaDCEnqXT6pmg82qZQawxAayhEdfJ2/anZOU3MTwkMSr2NJvgMd2uPnLiu45nbOZLMBJRMtn9sg0I49Kf6Ev+9aGZjC6FuP7wATuYWVdW4B31s8QsFWPcpmvW5XTGXUteAoFuCecfLclEPENLCbxChxsG+N2kblHSDRLhF0lFWX0hxxK4mJF09Y/0e5Tj6rrAQSQHF7dwK08m2u7RSkKWn7RxFaQiz676BaJH2TaVpQd66Giy6w==,851-509-5189,************7896,36,db7a8b3dc442650840c4dc626ef3be16
Resort Hotel,0,78,2015,July,27,4,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,139.0,0,2,Check-Out,2015-07-11,John Rojas,ZSeNjeTx0zrovqBa7TgSX5e2HpBX19ji+JidXTjo9b8SYNG113kWcmwytmQkz52U6kx19BS7tVqMAz9bfl/E7dV4abFJAv6F04ddJvWB3gJcHsXU6fHPR9tR1nJTR/UsemGXGe6NL0uDWrHYSIWdzUAjfbK48ebiGymc750+wqIplgT0ouu5fg0gFYph25BMnEe16KwU9bBjYTbRh8WOuSVXkO04yTirwekWXyBH08eq9bU3bprx/vBvZgLbTGlesV5dP4vNzEnnjh9hkh7eIoDGYUK1VuUNfZ6/RNVmgK4MBFZbzgiHL9PTbFigtSPMu1FpdAIcr4WN3pPeaDhD/Q==,817-841-9453,************9251,57,417dc22e6adec0dd61e134dab467eceb
Resort Hotel,0,52,2015,July,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,67.24,0,0,Check-Out,2015-07-11,Julie Rivera,b0m+Xgw7WjRHNLuPty4B1mIm8TIc62271ueGoR5JdjEY9Zl3dd/9ZFnHljmmtsMr+cfSBJ/bNipJq5Bjz12p1oNr6521W2ZmNOxf4Xld5tRHANzQImqFeYChtalAeq8H5dffbsVSkai3lBbtv4yyvq0oz6IQmHtNkjJXA0YISxD1Zsi6G7hSIfi9be0QuPEWfJ6bfQt+ewb1mf7TZNpTnj/BzxJNdkQy5rHxeJ9UhtA2KPc59L7b6QrVLwi00+J2V9IrjCrApcnZUMqB3d+L7eNABU6qBZ6TS92Kl9rSu80tFWQQDA8hzF6wPz8kyoNIJqvCAMb3GtDmpcw29JDDHA==,375-746-1425,************5004,56,b8f08eac9f096b04a510729372166102
Resort Hotel,0,29,2015,July,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,116.5,0,1,Check-Out,2015-07-12,Roberto Watson,mr09QiW3qLoYeI1JHFv7+c8KOdH/rbUKhVTUoEg1qaGAQZcS/EcZw/xWck9RI5n77qH/mDAuS+GAOdA4L4M59Qkbb97zplKBj/xnnDdXyrjYh3iaGQO5rtriRkJsoMHCfCzYiRnpRzvKsAqOcCKGD6ziJUMoQmgMIKZuti/mqqLsmua6PnyABC54MhTuxi8XU3OARNUXBHfSiw3QOPtvUMwJIx0aFtZ1dGKCffkC4F5HRgtMXyjWr9bf0Bfx/23A7+611JzepONtGqt0PUb/R53pDSY0Q0jS/FwNn7qyaVE0vRVGC+GxvLlDqCYQ3KUtte+GgTi+aweSmPm7L1ZioQ==,219-113-9337,************6650,56,7a3453c2f853ce48b96a4224d22769b3
Resort Hotel,1,101,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.3,0,1,Canceled,2015-05-12,Joseph Yu,2TJiZjJqk/hMbJRaFOQg5Oj1bSArCraGcPSgg+FKuPLQ9sYEh6seLPELfHPLpqZSYsQDbMlLMatlOXCdzz9O8pqgYOehOlgqLe2pNuDdQ7GWPgkGGFiIpiPHEfb7nhJug2OZBZWRYcV6Le1hlmIVImXxQTtEy00rzzloAeDSK718Y2cm/eDjrLHeY0l7LRaO3MVWhQWuln7DacWQJKh8wzkAz/aSnmTg2WSX4+PAkQklRcmMIG+YDlI8lpKL3IrN+imhCEcCSIWVHDxAsRnLqTvywFipZFppv0eGvF4Lle7XWp/HYR45z+qrquIKyD7qhh4fmD720hU1ln8AXX0w3A==,169-899-0305,************1296,57,b1dc517951edf84bd0b9e4be25739a59
Resort Hotel,0,109,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,123.0,0,1,Check-Out,2015-07-12,George Campbell,gG6GHPG5aBAoyPQnLh4hgZeqWblHxoaS2kr7F1sDi2dP6pRPoYq4kdRtL4xi512EdEeIDkWv2Qw0+lDxh3ctQoXYufPVa1fQQkrJ/sZue1sbVe/9x9CH0711H1bSoI5e3VNiHGAKjXcQlQN0zEf4l0YdKuJ85JlT99g1jfKMn5aKnPZSuftR42qD1P6qMRvNnpdVMsLysgri2bUNhbhuTDdyLR6YwaN2lNe/MRHvgQiSG3oes/i0a9GFlN7XDIUMPreNNP0/UE2nFULz35cymZVA7XdXfKynuBBJihTaX8LUdLJkNXclfVOHdRBIjFq7HVEw20c8MsEXtuvzP5TXZg==,341-285-3564,************8700,17,910687f607107c6f48334e0cf8147b1b
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,71.55,0,1,Check-Out,2015-07-14,Edwin Norton,x8KBfjVMgnb+ITdNoZHKSv/ZcuySnsQ5woEnz4/Tsq2Fd+2ItkVNecMRa0izpomJpN9KZYQrw9w3J7vjf3Wx3aCSfkn5sZUBLPTL0HecbOKIbyE1x4RVnSGBIh1ktAVulEg+GkWYaa2QyxmqRvnIBZe1m1QY+UW8KOqiewfUmxI2fm2l5JsyxB+AUUW97Mqi/ews2uvlE+EVBMKXl8a0cdkTCFVf7Towj4OHmT0AfseyzTuGKXpi4R3QCKdObP7m9b2N5v9PmcsVss44gZRahGCe5V2U7gh1I7VfyEt0v0KkcKhOaVhHgeq+T5R5BVgh0dUusxBix6ZGlDbBvbkUIQ==,203-192-1183,************7834,59,f5f622b781815b1daa13d3fb7bdedbff
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,71.55,0,1,Check-Out,2015-07-14,Leslie Lewis,sPHIXJt5XjYuULQQAFNFs0l0XD2JWZnmr70DlVhDqKDFsnDbqpGddKDvNwGR/WtRmheiCH306VCinzdVQNZanGM8UEQa7gS+eU4N+dfM3r2HCUduISIvJxYUmlyszuq7wXIR9ow1l2Uqrdhc4tqIWLPNeMh0CL538HydapPJmha5M6Ud2UnrBcdjbMDJJvnNJEBqe8XEK++wbbSkuWxPxVAq+OU6HhlChpEz1ZcZpNSd6FBxB6zA9xSbMC8O/S9ARUfSf5c7H9epeGhnBS4JDu+fTWsnwe8rT0J9lUVBTFK0xz9PmaTFgqYoTouCkLVXATX5+pgqKJw8P0OzJWBP5w==,579-451-3893,************7290,65,57e3a0cd0a4bbd0af0486ddc8d77766c
Resort Hotel,0,79,2015,July,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,149.0,0,1,Check-Out,2015-07-14,Wendy Adkins,VKqWjh78asx/2MekwckQo6BpYZY2shc9/KRiy/wH82EI0+b3cNSqztd1l3RqsoZp+Dho6wDo6BenJLEhLC5GL9MQSug7l64mEL/cr5rCDQpdbejBCfuzZ4qDC+vSDXmyGKeBqKfrJv5T5lkUalDTcDe0v6xEvmtziYeAR5g+hfp9PMhHhOl9QcsNu/JuI0sl809CzxzszmM5fct/SowebagWxzEAGgj1kqzSbnYhx5EC7sCnoqsJAJGUakwt0KzFUVArM0TMLN6alhq8FNDL6hyI9uWhaFgs0HJYqP54+/y9mMeS7tBSECVx4FfwbTylpRcvxtZQaSiaCA0mDCJDFA==,855-406-2365,************2163,50,1eabb547069db2abf6cce631a4eec963
Resort Hotel,0,2,2015,July,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240.0,,0,Transient,163.0,1,0,Check-Out,2015-07-05,Brenda Rodgers,yotHG6m2MfKSedZzCwnprhDhb7SfEx7lO8cHy/L5u/vVFEoXxtVWWa8kVVrb35H6eBih9HNAPRSj5+iZCdiNOVTeoXT7JESdFk6KptPykhOgB2+NgZUMHPAPXYYsZIfUJ4DUV5uTzNLsJcr1d2yGnMh79zWmNfp3s6k4dQZECcDyww60iv6YPWW+xxvXvuAllc8h6ul3+bMURCGCxvE9O8D8PvfbUy8TjD76OGUeQsgBHXKNfwzasHbcEZi9gUKg9TOvIU6OrSIhwYI4A/OLLH2C9Pe13wiziOiDkiwrAhITtfxysN2cIeXk3LpMwClW46dLtTszAgQK8T+fnr7Hwg==,947-400-1398,************4454,39,feaf8ed542eaea056c11a68f4b04d576
Resort Hotel,0,30,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8.0,,0,Contract,79.5,0,0,Check-Out,2015-07-05,Michael Griffin MD,keYZn+Q48QYtXcvuMc7uV6cjajGcryQEd1xS33SknYHMbep31YSlYkzvCcNL41N+8rhBCe/nl/JJgOu9l/84UpUfPB7aVZyT5iHNqDTkKgEgxT3Yase8oFMSk1+kXNGGby983n1VE7Z3oPIlvbFq98Sef111jr+q7Q3pDp/q+2B6/PqSA/h5mqVP+tFZ4LRCfFUeyARuL4y+HqoSqDnTAzJprD6DU3vj71uowS0npQdQ9Dxm0LFMFb54B3hEAJMevI2D0KC0X05rho+/2lATwJ1wP2dsRWf8dYKT0riGAqp6+0hN7cgyHwBxluO0K7VBfX/WFQfv8zpjVujdAC/Xbw==,321-266-0289,************1445,33,4c9d1132763a473dea2aad7dac0681e3
Resort Hotel,1,51,2015,July,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.0,0,0,Canceled,2015-05-29,Todd Cox,w7mGj4ydtcBreZjvgk7VuiOo2YL/OgOj1/L0JlvDhtDNObo5nZOD+/gk2npofCebxwJ1t06XmJL9kZ9qOC7B3ZpOioccJm3iqI4BWpj0RU49WKukikUNKSng8/CLnMRTQpnN6V8pwPo68+lAH0Gp2PU1cQDS9bfN+VOX9QhF9sNxw0I2mKh7f+VP3MvuphxyY4dN3ZxycsIxaWRxdQZnyfz85odgv+24COvPdDcViNafgY2cYjAWEFYSY9QTgF2l6eY+6cSDR40M6DRl8GZLrdd8agfy2HHw8fClPMPmO3SY8O6/b8QMZZY847FphXnbujs4oYg/sU4ddk8QodhaYw==,980-217-8754,************4279,37,2a48e6c8888a1b930804b81b0a93e6bc
Resort Hotel,1,36,2015,July,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,,0,Transient,123.0,0,0,No-Show,2015-07-04,Linda Anderson,sAL7052zjtD1J8i8R9w6SQ/VA1QhORWyFgCH16HoevEHYVJ2AWdCPCNZPG3nrtcWM+ToziWgqpA00VxTk/Uz+xdh0bYx0Y9DrnWTBnWEC+Glr22C9U7Y2P68oLf6ihp0m90fSZqbplyJEmKtzzUHvLdqpfHmG3kOu87VMJErNDbDQnJkastARCLvl5nY3Mry3vPZHZlvrCZkqNGUVd8JiSJgOTvP7N0DpPDJbnzFGEH74q6r9QtWVRQDzP+NcB13eEYrC1nSTvX4JhHMTcAH1924A4I2wNo4/+D1XkSjzt9eiNtuA0blV7uq5dsoFF3tLe7D7nlHgY6KCqosNTyOBA==,161-412-7478,************7036,46,3a6b2976357124a576b5d813214e6a8d
Resort Hotel,1,73,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,2,Canceled,2015-05-13,Sharon Nelson,AWjCFzdWbh+X+OzhqvTgritwCDFcG8l+cbgCK3OteeSYM4aMCj1ZTrV8Esz50cZ2AJPJ3mt3FatBn2Z0LE2H52Asy4P9PzrFUOaetGtOlIiZvugHyBbE+1I5VZNr+VVoorE1fA8hA5z5QxE+gmtbQwB8brJ8+CzzQBzNRem1nPCJqK6Pb1Q4D1+cqw0XnPmMBvLon62WzEJCKl1cZ5V+ChYdoxDCo5vQcsOD/CZ7F1xbx3twQffae3tytIBy+dK88gDkB8OSWdE8lP7ZIfC/X1NkwN/cGp3hGppXvokX2Ex1p5Xe9VFoBJ7/ZdVamZn0DFjSQNePCspT3sNjVGRQvw==,862-437-9998,************1883,23,6b6e8017de8fc64713ad95452e599a7e
Resort Hotel,1,33,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,113.0,0,0,Canceled,2015-06-16,Mario Bennett,JFOmFu1sOVZA2tFEyNewJli/1R+WcyMcNuaYfaWRyI9P1Yvz8CCTAKKGTsLpc1AXVycILN8xeg9+9m5uI+D+W6RbAMlNORi0nOHxtEQBJcg7b0EKNfw7vStPaibbWKczmXdX7/2SSnhiroFlFRy2I9Fe4L0YLu+tYous0uDHqpcXsBDO+qUnqsD0Nnb9Fw/nCuX2dpM8eKNExxTZy+kbRM7bcwo3ufXavglh9yPUS5jdRhDxFGzjc8XNNdOW2drfj30eB25/pHJS6NfWS/1qw7Hl/Lory+kSxCiTzgyyjbjWT+Pkfv+OceGTpsQgfBUQxZjVEj/Hs4t2PeTZSU0Kww==,584-994-9131,************5128,33,8e32a37e739de7d39705393753aeb4a5
Resort Hotel,0,32,2015,July,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2015-07-05,Kristin Campos,0wmRQEVxa+1fWFuq9ai25CEqJ5iXA9wGHYS9R99X7BuUktaI3nOc1+p++H/DW/S+3mX33wbLTzRY3KijOPCZWFCR9gdOWdg8SekO8PbKEKlU2L0mt83TvYu4ScB73/Vu6RQMk8jhf8VyogeSmlTQKjAuUTy5zC73yBFeaxxo4Q+HvyBBTLmJh8T2l1nMGO6z4qLS3tfoXVFnMSymMVgM3gXN/SUHfRqVwRr2LFCN77Oj79HCH1i+pZzCziz3P0ZukQ6PMF2KvUaHrDgC6kBE+OTF+sBztbKGmdbdTyrdNzt3XbJfNIB4/BDuOCt4wgTYTwyqkYoXlxUDc/3A0tdI8g==,574-702-2890,************4400,65,7bf6ae8c3f915013036f2ef9ca97e58c
Resort Hotel,0,8,2015,July,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-05,Tamara Kennedy,H3xwr0/FxK4g1wrarge5ejUFZRzNjuo9xrL2aKTLloleARxyqokUhllv7Qi4035oTdvEVZOS1qIGYttiMFzIiddRy1ES7Yir+FfeB/zqL0d6L0tZSHtA+QVMWTFpOdwkhGvvSZHZ1gommzY2TxuW95Z8Ne0Kyo6Swn1s97tb9uLl6wqPFODjBNbtlPTqcXg5qtSOOuiGhXZhxgFl6cjdv0cEtAaajxyaFx7c4CZljCYlYtynAaJganMeeo8K9AZMqwKZXwI8vW82K7EUitPuR47EUQehBph421SM33hANs5mui1mpxoPSGevxgYWJLy950DxghkNJW2AFU+o7Avf1A==,770-218-7968,************3323,63,1d3bd94fc6f6ff1a447486c91bf5d779
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,Tiffany Phillips,eK349Mu5VdAc4T+yrGaodTU31TawSAiHPf4gXW3NP6lVat7kccwfPEmDoLte3twjZk7FRLAzK4tYRplQjr86WgCfQlyrHgoKpzSKd43UYCIg1gY6aYwIjzaivChmLmcaP7gQDyAi1xDXhzPLBcVa4dnVCl/glsm5X52hXLvOpeXEJO9wevUY/N40JH0E25NsOoUX8SWXaTmKMNUK2SCBxnNlbY4d7qPShi9Ao/qOuQv0TBdfTgua7YT4tmImCY6UsOm+1mVgU/5KKjK2H4bf9r9BWph/bIYINyaiHMh2+a8Btv/jZMTkVDMEpt9MGZsXvpgaG5pjFDqhSEEGr9+/Dw==,780-067-0965,************5509,23,fef0e4a1b87c7fcd94107e102c5d7ba2
Resort Hotel,0,1,2015,July,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,114.5,0,0,Check-Out,2015-07-06,Larry Velasquez,j8n5bQt5tZBU4yLKAziQTli4NWVXI9Rz0UDTBun8ebHbcPu5YRQoijjlhSbfyM57YRFLwSjs9bmCpglWIWUL5C96pfPNZSms8lW46gVe1+SN6ccW/6fgTyWmfNSV/Pik5v4gD5LJG+yfKNOkuJj9fBGVwaH4kPQCVIZxJ5mcLO2c8uvNwvRw8Gsi3iuz2og+GophekuB0XV5PXaDvztdiZwnyrIGWOdCKvRWofc9Mqm/C5kiYRPsgdmJan6McHPFO05/wtNgYf5ekynyLjNc5q2q7DSRINJCR6X5e55sjGVMnoFjfU6nBru0T+fycF5OFMf4o4YjIjscjXM7CoMKtQ==,939-592-8567,************8815,17,63ea3b970cd45e022d30c9efef26a752
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,Troy Wolf,JHyb7JCH5T3jjVANYTnuB2uRxjZWG+mv53TaavY86szkaRrzxieG8FJw6Jq1bFox+wQnXcvc8k+3SwbOfORhBYkLPUdhJwNfBrq1pI+3cna6sVp3m5A8FkribUeJtH8jn5+lksiDabGopSpkXVPxZso6dLGQ+hx8oO8BdArc5v9a+3HjTMK8IEUq+97yNnTXbk7AxQ6FIks2YZjDJdoZ1V1hskiy1EQj9wSps2+Tg9Ndaw5tSGANXCbTGSKp14waaHgLi5JE6gukuC2OE3S6FPuTSaTLFW1jfmKGfUsitB3KkmVpf/BIXIBhOuoYqCeP9uU1JSs/ZTNpRKVlsOFIqw==,951-206-5844,************7576,45,cf48e6d90e8187eaaef053829a64752a
